dataset,model,mode,repeat_index,accuracy,f1_micro,f1_macro,pcc,ace
E-c,Emobloom-7b,global,0,0.2519201228878648,0.6918528252299606,0.5250766356911992,,0.03425499231950846
E-c,Emobloom-7b,global,1,0.2642089093701997,0.6894015379471748,0.5319352436438842,,0.015453149001536094
E-c,Emobloom-7b,global,2,0.24461538461538462,0.6881510416666666,0.5244781694445916,,0.05107692307692304
E-c,Emobloom-7b,global,3,0.26380368098159507,0.6846378694381292,0.5364300240093628,,0.028527607361963202
E-c,Emobloom-7b,global,4,0.2553846153846154,0.6800394607037159,0.5149664633182446,,0.036307692307692305
E-c,Emobloom-7b,global,5,0.2776073619631902,0.694371727748691,0.5240304349503381,,0.015521472392638047
E-c,Emobloom-7b,global,6,0.24961715160796324,0.6910362364907819,0.5323713896430553,,0.04456355283307811
E-c,Emobloom-7b,global,7,0.25076923076923074,0.68782722513089,0.5239243859575325,,0.02123076923076923
E-c,Emobloom-7b,global,8,0.25384615384615383,0.6922824302134647,0.5368363465928067,,0.020000000000000018
E-c,Emobloom-7b,global,9,0.2457757296466974,0.6845199216198563,0.5173878040450677,,0.02073732718894008
E-c,Emobloom-7b,hybrid,0,0.2519201228878648,0.6918528252299606,0.5250766356911992,,0.08156682027649768
E-c,Emobloom-7b,hybrid,1,0.2642089093701997,0.6894015379471748,0.5319352436438842,,0.06006144393241168
E-c,Emobloom-7b,hybrid,2,0.24461538461538462,0.6881510416666666,0.5244781694445916,,0.08153846153846153
E-c,Emobloom-7b,hybrid,3,0.26380368098159507,0.6846378694381292,0.5364300240093628,,0.06840490797546014
E-c,Emobloom-7b,hybrid,4,0.2553846153846154,0.6800394607037159,0.5149664633182446,,0.0716923076923077
E-c,Emobloom-7b,hybrid,5,0.2776073619631902,0.694371727748691,0.5240304349503381,,0.050920245398773024
E-c,Emobloom-7b,hybrid,6,0.24961715160796324,0.6910362364907819,0.5323713896430553,,0.0773353751914242
E-c,Emobloom-7b,hybrid,7,0.25076923076923074,0.68782722513089,0.5239243859575325,,0.05753846153846154
E-c,Emobloom-7b,hybrid,8,0.25384615384615383,0.6922824302134647,0.5368363465928067,,0.05046153846153845
E-c,Emobloom-7b,hybrid,9,0.2457757296466974,0.6845199216198563,0.5173878040450677,,0.06251920122887866
E-c,Emobloom-7b,mondrian,0,0.2519201228878648,0.6918528252299606,0.5250766356911992,,0.10921658986175116
E-c,Emobloom-7b,mondrian,1,0.2642089093701997,0.6894015379471748,0.5319352436438842,,0.08678955453149
E-c,Emobloom-7b,mondrian,2,0.24461538461538462,0.6881510416666666,0.5244781694445916,,0.11015384615384613
E-c,Emobloom-7b,mondrian,3,0.26380368098159507,0.6846378694381292,0.5364300240093628,,0.09141104294478528
E-c,Emobloom-7b,mondrian,4,0.2553846153846154,0.6800394607037159,0.5149664633182446,,0.09507692307692306
E-c,Emobloom-7b,mondrian,5,0.2776073619631902,0.694371727748691,0.5240304349503381,,0.07177914110429448
E-c,Emobloom-7b,mondrian,6,0.24961715160796324,0.6910362364907819,0.5323713896430553,,0.10122511485451761
E-c,Emobloom-7b,mondrian,7,0.25076923076923074,0.68782722513089,0.5239243859575325,,0.08246153846153845
E-c,Emobloom-7b,mondrian,8,0.25384615384615383,0.6922824302134647,0.5368363465928067,,0.07538461538461536
E-c,Emobloom-7b,mondrian,9,0.2457757296466974,0.6845199216198563,0.5173878040450677,,0.0910906298003072
E-c,Emollama-7b,global,0,0.24386503067484663,0.6963285625388923,0.5460032508671947,,0.012269938650306756
E-c,Emollama-7b,global,1,0.23963133640552994,0.6881653099561679,0.5272551127752231,,0.015207373271889391
E-c,Emollama-7b,global,2,0.2557427258805513,0.6918586789554532,0.5389584287474338,,0.007810107197549754
E-c,Emollama-7b,global,3,0.2327718223583461,0.7110311750599521,0.5592392351061676,,0.011240428790199087
E-c,Emollama-7b,global,4,0.225114854517611,0.6799637352674524,0.5172730380167793,,0.039356814701378265
E-c,Emollama-7b,global,5,0.2542113323124043,0.6920245398773006,0.5274231394629989,,0.022205206738131734
E-c,Emollama-7b,global,6,0.24042879019908117,0.7078685559240278,0.5490096331534036,,0.011852986217457895
E-c,Emollama-7b,global,7,0.2679938744257274,0.7040441176470589,0.5430837931543105,,0.032924961715160815
E-c,Emollama-7b,global,8,0.23583460949464014,0.6977168949771689,0.5319908516551786,,0.010811638591117934
E-c,Emollama-7b,global,9,0.23583460949464014,0.6963414634146341,0.5335847551215692,,0.011852986217457895
E-c,Emollama-7b,hybrid,0,0.24386503067484663,0.6963285625388923,0.5460032508671947,,0.05460122699386503
E-c,Emollama-7b,hybrid,1,0.23963133640552994,0.6881653099561679,0.5272551127752231,,0.06129032258064515
E-c,Emollama-7b,hybrid,2,0.2557427258805513,0.6918586789554532,0.5389584287474338,,0.05160796324655437
E-c,Emollama-7b,hybrid,3,0.2327718223583461,0.7110311750599521,0.5592392351061676,,0.05160796324655439
E-c,Emollama-7b,hybrid,4,0.225114854517611,0.6799637352674524,0.5172730380167793,,0.08009188361408878
E-c,Emollama-7b,hybrid,5,0.2542113323124043,0.6920245398773006,0.5274231394629989,,0.024961715160796327
E-c,Emollama-7b,hybrid,6,0.24042879019908117,0.7078685559240278,0.5490096331534036,,0.06140888208269524
E-c,Emollama-7b,hybrid,7,0.2679938744257274,0.7040441176470589,0.5430837931543105,,0.08223583460949464
E-c,Emollama-7b,hybrid,8,0.23583460949464014,0.6977168949771689,0.5319908516551786,,0.05773353751914243
E-c,Emollama-7b,hybrid,9,0.23583460949464014,0.6963414634146341,0.5335847551215692,,0.05773353751914243
E-c,Emollama-7b,mondrian,0,0.24386503067484663,0.6963285625388923,0.5460032508671947,,0.08251533742331289
E-c,Emollama-7b,mondrian,1,0.23963133640552994,0.6881653099561679,0.5272551127752231,,0.09293394777265744
E-c,Emollama-7b,mondrian,2,0.2557427258805513,0.6918586789554532,0.5389584287474338,,0.08529862174578866
E-c,Emollama-7b,mondrian,3,0.2327718223583461,0.7110311750599521,0.5592392351061676,,0.07366003062787137
E-c,Emollama-7b,mondrian,4,0.225114854517611,0.6799637352674524,0.5172730380167793,,0.10336906584992345
E-c,Emollama-7b,mondrian,5,0.2542113323124043,0.6920245398773006,0.5274231394629989,,0.050995405819295556
E-c,Emollama-7b,mondrian,6,0.24042879019908117,0.7078685559240278,0.5490096331534036,,0.0880551301684533
E-c,Emollama-7b,mondrian,7,0.2679938744257274,0.7040441176470589,0.5430837931543105,,0.11102603369065848
E-c,Emollama-7b,mondrian,8,0.23583460949464014,0.6977168949771689,0.5319908516551786,,0.08346094946401224
E-c,Emollama-7b,mondrian,9,0.23583460949464014,0.6963414634146341,0.5335847551215692,,0.08989280245022972
E-c,Emollama-chat-13b,global,0,0.21319018404907975,0.6802973977695167,0.5198781572653223,,0.018220858895705516
E-c,Emollama-chat-13b,global,1,0.2343032159264931,0.6925948973242066,0.5415551501829162,,0.02006125574272586
E-c,Emollama-chat-13b,global,2,0.23124042879019907,0.684161778326644,0.5285332563822945,,0.00658499234303217
E-c,Emollama-chat-13b,global,3,0.2557427258805513,0.7003346516580469,0.5479400389257321,,0.018223583460949454
E-c,Emollama-chat-13b,global,4,0.23006134969325154,0.6807987711213518,0.5232900529664924,,0.024233128834355844
E-c,Emollama-chat-13b,global,5,0.2542113323124043,0.6898890258939581,0.5235539828638714,,0.02055130168453293
E-c,Emollama-chat-13b,global,6,0.24808575803981622,0.7033565164801935,0.5327511871196837,,0.016692189892802432
E-c,Emollama-chat-13b,global,7,0.2469325153374233,0.6938150642988365,0.5330359625667854,,0.038957055214723924
E-c,Emollama-chat-13b,global,8,0.2113323124042879,0.6826863832409119,0.5297067279486293,,0.006462480857580388
E-c,Emollama-chat-13b,global,9,0.25114854517611024,0.7062461348175634,0.5573721405954842,,0.034456355283307816
E-c,Emollama-chat-13b,hybrid,0,0.21319018404907975,0.6802973977695167,0.5198781572653223,,0.04263803680981595
E-c,Emollama-chat-13b,hybrid,1,0.2343032159264931,0.6925948973242066,0.5415551501829162,,0.07947932618683003
E-c,Emollama-chat-13b,hybrid,2,0.23124042879019907,0.684161778326644,0.5285332563822945,,0.055895865237366005
E-c,Emollama-chat-13b,hybrid,3,0.2557427258805513,0.7003346516580469,0.5479400389257321,,0.0745788667687596
E-c,Emollama-chat-13b,hybrid,4,0.23006134969325154,0.6807987711213518,0.5232900529664924,,0.07361963190184048
E-c,Emollama-chat-13b,hybrid,5,0.2542113323124043,0.6898890258939581,0.5235539828638714,,0.038744257274119454
E-c,Emollama-chat-13b,hybrid,6,0.24808575803981622,0.7033565164801935,0.5327511871196837,,0.06845329249617149
E-c,Emollama-chat-13b,hybrid,7,0.2469325153374233,0.6938150642988365,0.5330359625667854,,0.08220858895705518
E-c,Emollama-chat-13b,hybrid,8,0.2113323124042879,0.6826863832409119,0.5297067279486293,,0.04977029096477796
E-c,Emollama-chat-13b,hybrid,9,0.25114854517611024,0.7062461348175634,0.5573721405954842,,0.08591117917304747
E-c,Emollama-chat-13b,mondrian,0,0.21319018404907975,0.6802973977695167,0.5198781572653223,,0.0696319018404908
E-c,Emollama-chat-13b,mondrian,1,0.2343032159264931,0.6925948973242066,0.5415551501829162,,0.10091883614088819
E-c,Emollama-chat-13b,mondrian,2,0.23124042879019907,0.684161778326644,0.5285332563822945,,0.08039816232771821
E-c,Emollama-chat-13b,mondrian,3,0.2557427258805513,0.7003346516580469,0.5479400389257321,,0.09356814701378253
E-c,Emollama-chat-13b,mondrian,4,0.23006134969325154,0.6807987711213518,0.5232900529664924,,0.09785276073619634
E-c,Emollama-chat-13b,mondrian,5,0.2542113323124043,0.6898890258939581,0.5235539828638714,,0.06477794793261868
E-c,Emollama-chat-13b,mondrian,6,0.24808575803981622,0.7033565164801935,0.5327511871196837,,0.09479326186830013
E-c,Emollama-chat-13b,mondrian,7,0.2469325153374233,0.6938150642988365,0.5330359625667854,,0.10429447852760734
E-c,Emollama-chat-13b,mondrian,8,0.2113323124042879,0.6826863832409119,0.5297067279486293,,0.07488514548238896
E-c,Emollama-chat-13b,mondrian,9,0.25114854517611024,0.7062461348175634,0.5573721405954842,,0.10796324655436447
E-c,Emollama-chat-7b,global,0,0.2227342549923195,0.677535050537985,0.5038643771674962,,0.005806451612903251
E-c,Emollama-chat-7b,global,1,0.2642089093701997,0.6920277869665895,0.5215106104452292,,0.011152073732718915
E-c,Emollama-chat-7b,global,2,0.25920245398773006,0.687256176853056,0.5281880931963646,,0.011349693251533743
E-c,Emollama-chat-7b,global,3,0.26574500768049153,0.7072,0.5507133047678007,,0.013364055299539167
E-c,Emollama-chat-7b,global,4,0.2607361963190184,0.684312459651388,0.5297027799023004,,0.030368098159509204
E-c,Emollama-chat-7b,global,5,0.25384615384615383,0.7008769080870413,0.5194677633392513,,0.007076923076923092
E-c,Emollama-chat-7b,global,6,0.27469135802469136,0.7099430018999366,0.531452112721051,,0.04506172839506173
E-c,Emollama-chat-7b,global,7,0.24499229583975346,0.6873786407766991,0.5277722759091569,,0.01617873651771957
E-c,Emollama-chat-7b,global,8,0.2526964560862866,0.6926350245499182,0.5420397968299496,,0.013035439137134041
E-c,Emollama-chat-7b,global,9,0.25771604938271603,0.7019388761091029,0.5340512284787432,,0.033333333333333326
E-c,Emollama-chat-7b,hybrid,0,0.2227342549923195,0.677535050537985,0.5038643771674962,,0.044393241167434705
E-c,Emollama-chat-7b,hybrid,1,0.2642089093701997,0.6920277869665895,0.5215106104452292,,0.05483870967741933
E-c,Emollama-chat-7b,hybrid,2,0.25920245398773006,0.687256176853056,0.5281880931963646,,0.05153374233128834
E-c,Emollama-chat-7b,hybrid,3,0.26574500768049153,0.7072,0.5507133047678007,,0.03978494623655913
E-c,Emollama-chat-7b,hybrid,4,0.2607361963190184,0.684312459651388,0.5297027799023004,,0.07453987730061348
E-c,Emollama-chat-7b,hybrid,5,0.25384615384615383,0.7008769080870413,0.5194677633392513,,0.036307692307692305
E-c,Emollama-chat-7b,hybrid,6,0.27469135802469136,0.7099430018999366,0.531452112721051,,0.09753086419753088
E-c,Emollama-chat-7b,hybrid,7,0.24499229583975346,0.6873786407766991,0.5277722759091569,,0.05932203389830511
E-c,Emollama-chat-7b,hybrid,8,0.2526964560862866,0.6926350245499182,0.5420397968299496,,0.049768875192604
E-c,Emollama-chat-7b,hybrid,9,0.25771604938271603,0.7019388761091029,0.5340512284787432,,0.07530864197530862
E-c,Emollama-chat-7b,mondrian,0,0.2227342549923195,0.677535050537985,0.5038643771674962,,0.06589861751152074
E-c,Emollama-chat-7b,mondrian,1,0.2642089093701997,0.6920277869665895,0.5215106104452292,,0.08156682027649768
E-c,Emollama-chat-7b,mondrian,2,0.25920245398773006,0.687256176853056,0.5281880931963646,,0.07944785276073621
E-c,Emollama-chat-7b,mondrian,3,0.26574500768049153,0.7072,0.5507133047678007,,0.06651305683563749
E-c,Emollama-chat-7b,mondrian,4,0.2607361963190184,0.684312459651388,0.5297027799023004,,0.0920245398773006
E-c,Emollama-chat-7b,mondrian,5,0.25384615384615383,0.7008769080870413,0.5194677633392513,,0.06276923076923076
E-c,Emollama-chat-7b,mondrian,6,0.27469135802469136,0.7099430018999366,0.531452112721051,,0.12098765432098765
E-c,Emollama-chat-7b,mondrian,7,0.24499229583975346,0.6873786407766991,0.5277722759091569,,0.0852080123266564
E-c,Emollama-chat-7b,mondrian,8,0.2526964560862866,0.6926350245499182,0.5420397968299496,,0.07134052388289676
E-c,Emollama-chat-7b,mondrian,9,0.25771604938271603,0.7019388761091029,0.5340512284787432,,0.09567901234567902
E-c,Emoopt-13b,global,0,0.2223926380368098,0.6782551656280748,0.493671158861656,,0.011595092024539877
E-c,Emoopt-13b,global,1,0.23583460949464014,0.6800394607037159,0.5117437558446353,,0.018591117917304723
E-c,Emoopt-13b,global,2,0.20520673813169985,0.6590982808952319,0.4984062753749126,,0.046094946401225134
E-c,Emoopt-13b,global,3,0.22392638036809817,0.6668806161745828,0.5133879755612522,,0.00644171779141105
E-c,Emoopt-13b,global,4,0.24539877300613497,0.672939649578196,0.5127139133642341,,0.02484662576687118
E-c,Emoopt-13b,global,5,0.25,0.6839210611452604,0.4950789919712122,,0.013803680981595078
E-c,Emoopt-13b,global,6,0.2331288343558282,0.6874197689345315,0.49585526902333044,,0.017607361963190182
E-c,Emoopt-13b,global,7,0.23889739663093415,0.6778783958602846,0.5068832111536309,,0.014670750382848397
E-c,Emoopt-13b,global,8,0.23583460949464014,0.6766623207301173,0.5198817638196296,,0.018468606431852996
E-c,Emoopt-13b,global,9,0.23159509202453987,0.6839883078921728,0.5177964196992525,,0.008282208588957063
E-c,Emoopt-13b,hybrid,0,0.2223926380368098,0.6782551656280748,0.493671158861656,,0.04355828220858895
E-c,Emoopt-13b,hybrid,1,0.23583460949464014,0.6800394607037159,0.5117437558446353,,0.04732006125574273
E-c,Emoopt-13b,hybrid,2,0.20520673813169985,0.6590982808952319,0.4984062753749126,,0.06385911179173047
E-c,Emoopt-13b,hybrid,3,0.22392638036809817,0.6668806161745828,0.5133879755612522,,0.02791411042944787
E-c,Emoopt-13b,hybrid,4,0.24539877300613497,0.672939649578196,0.5127139133642341,,0.0441717791411043
E-c,Emoopt-13b,hybrid,5,0.25,0.6839210611452604,0.4950789919712122,,0.045092024539877304
E-c,Emoopt-13b,hybrid,6,0.2331288343558282,0.6874197689345315,0.49585526902333044,,0.06073619631901841
E-c,Emoopt-13b,hybrid,7,0.23889739663093415,0.6778783958602846,0.5068832111536309,,0.028637059724349156
E-c,Emoopt-13b,hybrid,8,0.23583460949464014,0.6766623207301173,0.5198817638196296,,0.028330781010719775
E-c,Emoopt-13b,hybrid,9,0.23159509202453987,0.6839883078921728,0.5177964196992525,,0.007730061349693229
E-c,Emoopt-13b,mondrian,0,0.2223926380368098,0.6782551656280748,0.493671158861656,,0.058895705521472386
E-c,Emoopt-13b,mondrian,1,0.23583460949464014,0.6800394607037159,0.5117437558446353,,0.06294027565084226
E-c,Emoopt-13b,mondrian,2,0.20520673813169985,0.6590982808952319,0.4984062753749126,,0.07672281776416537
E-c,Emoopt-13b,mondrian,3,0.22392638036809817,0.6668806161745828,0.5133879755612522,,0.04110429447852759
E-c,Emoopt-13b,mondrian,4,0.24539877300613497,0.672939649578196,0.5127139133642341,,0.05858895705521472
E-c,Emoopt-13b,mondrian,5,0.25,0.6839210611452604,0.4950789919712122,,0.06380368098159508
E-c,Emoopt-13b,mondrian,6,0.2331288343558282,0.6874197689345315,0.49585526902333044,,0.08343558282208588
E-c,Emoopt-13b,mondrian,7,0.23889739663093415,0.6778783958602846,0.5068832111536309,,0.04670750382848392
E-c,Emoopt-13b,mondrian,8,0.23583460949464014,0.6766623207301173,0.5198817638196296,,0.049157733537519156
E-c,Emoopt-13b,mondrian,9,0.23159509202453987,0.6839883078921728,0.5177964196992525,,0.02208588957055215
EI-oc,Emobloom-7b,global,0,0.5733662145499383,0.5733662145499383,0.5416705247668294,0.7861569656584924,0.019753390875462417
EI-oc,Emobloom-7b,global,1,0.5881627620221949,0.5881627620221949,0.5523670469055892,0.7858714411882707,0.025967940813810108
EI-oc,Emobloom-7b,global,2,0.5797280593325093,0.5797280593325093,0.5547314327044912,0.7461675648318721,0.02978986402966628
EI-oc,Emobloom-7b,global,3,0.562807881773399,0.562807881773399,0.5422410612176009,0.760795295866512,0.022906403940886676
EI-oc,Emobloom-7b,global,4,0.5726600985221675,0.5726600985221675,0.5419553583222129,0.7485518580754578,0.025073891625615817
EI-oc,Emobloom-7b,global,5,0.6014760147601476,0.6014760147601476,0.5707465932547366,0.7710148490112702,0.026199261992619925
EI-oc,Emobloom-7b,global,6,0.5481481481481482,0.5481481481481482,0.5271683693877052,0.7369403489091481,0.027407407407407415
EI-oc,Emobloom-7b,global,7,0.5548705302096177,0.5548705302096177,0.527562556320581,0.7185236628202735,0.025524044389642397
EI-oc,Emobloom-7b,global,8,0.5701970443349754,0.5701970443349754,0.5405325754848614,0.7427332463085682,0.023990147783251214
EI-oc,Emobloom-7b,global,9,0.582716049382716,0.582716049382716,0.5524438983684234,0.7662672202520036,0.03358024691358028
EI-oc,Emobloom-7b,hybrid,0,0.5733662145499383,0.5733662145499383,0.5416705247668294,0.7861569656584924,0.02404438964241675
EI-oc,Emobloom-7b,hybrid,1,0.5881627620221949,0.5881627620221949,0.5523670469055892,0.7858714411882707,0.02586929716399511
EI-oc,Emobloom-7b,hybrid,2,0.5797280593325093,0.5797280593325093,0.5547314327044912,0.7461675648318721,0.029048207663782466
EI-oc,Emobloom-7b,hybrid,3,0.562807881773399,0.562807881773399,0.5422410612176009,0.760795295866512,0.026108374384236476
EI-oc,Emobloom-7b,hybrid,4,0.5726600985221675,0.5726600985221675,0.5419553583222129,0.7485518580754578,0.022364532019704474
EI-oc,Emobloom-7b,hybrid,5,0.6014760147601476,0.6014760147601476,0.5707465932547366,0.7710148490112702,0.026494464944649444
EI-oc,Emobloom-7b,hybrid,6,0.5481481481481482,0.5481481481481482,0.5271683693877052,0.7369403489091481,0.023950617283950627
EI-oc,Emobloom-7b,hybrid,7,0.5548705302096177,0.5548705302096177,0.527562556320581,0.7185236628202735,0.0247842170160296
EI-oc,Emobloom-7b,hybrid,8,0.5701970443349754,0.5701970443349754,0.5405325754848614,0.7427332463085682,0.023004926108374367
EI-oc,Emobloom-7b,hybrid,9,0.582716049382716,0.582716049382716,0.5524438983684234,0.7662672202520036,0.036790123456790114
EI-oc,Emobloom-7b,mondrian,0,0.5733662145499383,0.5733662145499383,0.5416705247668294,0.7861569656584924,0.02330456226880393
EI-oc,Emobloom-7b,mondrian,1,0.5881627620221949,0.5881627620221949,0.5523670469055892,0.7858714411882707,0.025622688039457487
EI-oc,Emobloom-7b,mondrian,2,0.5797280593325093,0.5797280593325093,0.5547314327044912,0.7461675648318721,0.03745364647713227
EI-oc,Emobloom-7b,mondrian,3,0.562807881773399,0.562807881773399,0.5422410612176009,0.760795295866512,0.027586206896551734
EI-oc,Emobloom-7b,mondrian,4,0.5726600985221675,0.5726600985221675,0.5419553583222129,0.7485518580754578,0.023596059113300517
EI-oc,Emobloom-7b,mondrian,5,0.6014760147601476,0.6014760147601476,0.5707465932547366,0.7710148490112702,0.029889298892988924
EI-oc,Emobloom-7b,mondrian,6,0.5481481481481482,0.5481481481481482,0.5271683693877052,0.7369403489091481,0.02024691358024693
EI-oc,Emobloom-7b,mondrian,7,0.5548705302096177,0.5548705302096177,0.527562556320581,0.7185236628202735,0.024044389642416775
EI-oc,Emobloom-7b,mondrian,8,0.5701970443349754,0.5701970443349754,0.5405325754848614,0.7427332463085682,0.023990147783251214
EI-oc,Emobloom-7b,mondrian,9,0.582716049382716,0.582716049382716,0.5524438983684234,0.7662672202520036,0.037283950617283936
EI-oc,Emollama-7b,global,0,0.628992628992629,0.628992628992629,0.5973390019418603,0.7947899442280427,0.04889434889434887
EI-oc,Emollama-7b,global,1,0.6137761377613776,0.6137761377613776,0.5910105870183515,0.7518376624172339,0.033185731857318566
EI-oc,Emollama-7b,global,2,0.6002460024600246,0.6002460024600246,0.5670944306264107,0.767483055370201,0.027626076260762588
EI-oc,Emollama-7b,global,3,0.6391625615763546,0.6391625615763546,0.5989148416454887,0.7685571003305108,0.04522167487684727
EI-oc,Emollama-7b,global,4,0.6167076167076168,0.6167076167076168,0.5765333152692277,0.7580037378892707,0.03665847665847668
EI-oc,Emollama-7b,global,5,0.6130221130221131,0.6130221130221131,0.5701624578625472,0.7663778797210552,0.029140049140049105
EI-oc,Emollama-7b,global,6,0.6197530864197531,0.6197530864197531,0.58471393823773,0.7647188911363962,0.03234567901234573
EI-oc,Emollama-7b,global,7,0.5849753694581281,0.5849753694581281,0.5530957933967695,0.7391813551282802,0.04359605911330049
EI-oc,Emollama-7b,global,8,0.6039360393603936,0.6039360393603936,0.5577092946198948,0.7521279775668274,0.025067650676506802
EI-oc,Emollama-7b,global,9,0.6014760147601476,0.6014760147601476,0.5792393951639054,0.7464385485550216,0.025756457564575674
EI-oc,Emollama-7b,hybrid,0,0.628992628992629,0.628992628992629,0.5973390019418603,0.7947899442280427,0.052334152334152326
EI-oc,Emollama-7b,hybrid,1,0.6137761377613776,0.6137761377613776,0.5910105870183515,0.7518376624172339,0.03539975399753999
EI-oc,Emollama-7b,hybrid,2,0.6002460024600246,0.6002460024600246,0.5670944306264107,0.767483055370201,0.03033210332103318
EI-oc,Emollama-7b,hybrid,3,0.6391625615763546,0.6391625615763546,0.5989148416454887,0.7685571003305108,0.04078817733990148
EI-oc,Emollama-7b,hybrid,4,0.6167076167076168,0.6167076167076168,0.5765333152692277,0.7580037378892707,0.035282555282555327
EI-oc,Emollama-7b,hybrid,5,0.6130221130221131,0.6130221130221131,0.5701624578625472,0.7663778797210552,0.03007371007371009
EI-oc,Emollama-7b,hybrid,6,0.6197530864197531,0.6197530864197531,0.58471393823773,0.7647188911363962,0.035308641975308655
EI-oc,Emollama-7b,hybrid,7,0.5849753694581281,0.5849753694581281,0.5530957933967695,0.7391813551282802,0.04729064039408868
EI-oc,Emollama-7b,hybrid,8,0.6039360393603936,0.6039360393603936,0.5577092946198948,0.7521279775668274,0.031709717097170985
EI-oc,Emollama-7b,hybrid,9,0.6014760147601476,0.6014760147601476,0.5792393951639054,0.7464385485550216,0.025559655596555975
EI-oc,Emollama-7b,mondrian,0,0.628992628992629,0.628992628992629,0.5973390019418603,0.7947899442280427,0.04742014742014737
EI-oc,Emollama-7b,mondrian,1,0.6137761377613776,0.6137761377613776,0.5910105870183515,0.7518376624172339,0.030233702337023383
EI-oc,Emollama-7b,mondrian,2,0.6002460024600246,0.6002460024600246,0.5670944306264107,0.767483055370201,0.02221402214022139
EI-oc,Emollama-7b,mondrian,3,0.6391625615763546,0.6391625615763546,0.5989148416454887,0.7685571003305108,0.028226600985221673
EI-oc,Emollama-7b,mondrian,4,0.6167076167076168,0.6167076167076168,0.5765333152692277,0.7580037378892707,0.029385749385749428
EI-oc,Emollama-7b,mondrian,5,0.6130221130221131,0.6130221130221131,0.5701624578625472,0.7663778797210552,0.026879606879606888
EI-oc,Emollama-7b,mondrian,6,0.6197530864197531,0.6197530864197531,0.58471393823773,0.7647188911363962,0.028148148148148165
EI-oc,Emollama-7b,mondrian,7,0.5849753694581281,0.5849753694581281,0.5530957933967695,0.7391813551282802,0.0374384236453202
EI-oc,Emollama-7b,mondrian,8,0.6039360393603936,0.6039360393603936,0.5577092946198948,0.7521279775668274,0.023493234932349318
EI-oc,Emollama-7b,mondrian,9,0.6014760147601476,0.6014760147601476,0.5792393951639054,0.7464385485550216,0.025559655596555996
EI-oc,Emollama-chat-13b,global,0,0.6049079754601226,0.6049079754601226,0.5749872716098519,0.7944351036555444,0.03914110429447852
EI-oc,Emollama-chat-13b,global,1,0.5877300613496933,0.5877300613496933,0.5708108535855332,0.7513705967750289,0.022453987730061332
EI-oc,Emollama-chat-13b,global,2,0.5987730061349693,0.5987730061349693,0.5660946820626724,0.7783101440992543,0.03153374233128834
EI-oc,Emollama-chat-13b,global,3,0.5938650306748466,0.5938650306748466,0.5641163407772808,0.7825404523115354,0.04380368098159511
EI-oc,Emollama-chat-13b,global,4,0.6098159509202454,0.6098159509202454,0.5874339542589879,0.7795664005278974,0.03006134969325156
EI-oc,Emollama-chat-13b,global,5,0.5852760736196319,0.5852760736196319,0.558118447037118,0.7825670193841568,0.03276073619631903
EI-oc,Emollama-chat-13b,global,6,0.6196319018404908,0.6196319018404908,0.5893121259865995,0.7835209251031278,0.05018404907975464
EI-oc,Emollama-chat-13b,global,7,0.5533742331288344,0.5533742331288344,0.5270049924738602,0.7530816580395542,0.03153374233128836
EI-oc,Emollama-chat-13b,global,8,0.6134969325153374,0.6134969325153374,0.5674387015263753,0.7914098479577372,0.03938650306748468
EI-oc,Emollama-chat-13b,global,9,0.5877300613496933,0.5877300613496933,0.5613552541400246,0.7637392223408316,0.025398773006134977
EI-oc,Emollama-chat-13b,hybrid,0,0.6049079754601226,0.6049079754601226,0.5749872716098519,0.7944351036555444,0.03595092024539877
EI-oc,Emollama-chat-13b,hybrid,1,0.5877300613496933,0.5877300613496933,0.5708108535855332,0.7513705967750289,0.02564417177914109
EI-oc,Emollama-chat-13b,hybrid,2,0.5987730061349693,0.5987730061349693,0.5660946820626724,0.7783101440992543,0.037177914110429436
EI-oc,Emollama-chat-13b,hybrid,3,0.5938650306748466,0.5938650306748466,0.5641163407772808,0.7825404523115354,0.03496932515337425
EI-oc,Emollama-chat-13b,hybrid,4,0.6098159509202454,0.6098159509202454,0.5874339542589879,0.7795664005278974,0.036687116564417185
EI-oc,Emollama-chat-13b,hybrid,5,0.5852760736196319,0.5852760736196319,0.558118447037118,0.7825670193841568,0.0325153374233129
EI-oc,Emollama-chat-13b,hybrid,6,0.6196319018404908,0.6196319018404908,0.5893121259865995,0.7835209251031278,0.05312883435582825
EI-oc,Emollama-chat-13b,hybrid,7,0.5533742331288344,0.5533742331288344,0.5270049924738602,0.7530816580395542,0.02024539877300613
EI-oc,Emollama-chat-13b,hybrid,8,0.6134969325153374,0.6134969325153374,0.5674387015263753,0.7914098479577372,0.036932515337423345
EI-oc,Emollama-chat-13b,hybrid,9,0.5877300613496933,0.5877300613496933,0.5613552541400246,0.7637392223408316,0.024662576687116577
EI-oc,Emollama-chat-13b,mondrian,0,0.6049079754601226,0.6049079754601226,0.5749872716098519,0.7944351036555444,0.03938650306748466
EI-oc,Emollama-chat-13b,mondrian,1,0.5877300613496933,0.5877300613496933,0.5708108535855332,0.7513705967750289,0.02957055214723927
EI-oc,Emollama-chat-13b,mondrian,2,0.5987730061349693,0.5987730061349693,0.5660946820626724,0.7783101440992543,0.04061349693251533
EI-oc,Emollama-chat-13b,mondrian,3,0.5938650306748466,0.5938650306748466,0.5641163407772808,0.7825404523115354,0.03546012269938652
