dataset,model,mode,alpha,repeat_index,coverage,interval_size,ece
GoEmotions,Emollama-chat-13b,mondrian,0.6,5,0.45622119815668205,1.3290322580645162,0.05622119815668203
GoEmotions,Emollama-chat-13b,mondrian,0.7,5,0.4147465437788018,1.127188940092166,0.11474654377880178
GoEmotions,Emollama-chat-13b,mondrian,0.8,5,0.3990783410138249,1.0442396313364055,0.19907834101382493
GoEmotions,Emollama-chat-13b,mondrian,0.9,5,0.4046082949308756,1.0,0.3046082949308756
GoEmotions,Emollama-chat-13b,mondrian,0.1,6,0.9244239631336405,4.690322580645161,0.02442396313364048
GoEmotions,Emollama-chat-13b,mondrian,0.2,6,0.8294930875576036,3.2193548387096773,0.029493087557603603
GoEmotions,Emollama-chat-13b,mondrian,0.3,6,0.7410138248847926,2.361290322580645,0.04101382488479266
GoEmotions,Emollama-chat-13b,mondrian,0.4,6,0.6571428571428571,1.8930875576036867,0.05714285714285716
GoEmotions,Emollama-chat-13b,mondrian,0.5,6,0.5686635944700461,1.6,0.06866359447004611
GoEmotions,Emollama-chat-13b,mondrian,0.6,6,0.4728110599078341,1.335483870967742,0.0728110599078341
GoEmotions,Emollama-chat-13b,mondrian,0.7,6,0.3861751152073733,1.1400921658986176,0.08617511520737325
GoEmotions,Emollama-chat-13b,mondrian,0.8,6,0.39447004608294933,1.0267281105990784,0.19447004608294938
GoEmotions,Emollama-chat-13b,mondrian,0.9,6,0.41382488479262675,1.0,0.31382488479262677
GoEmotions,Emollama-chat-13b,mondrian,0.1,7,0.9298892988929889,4.930811808118081,0.029889298892988858
GoEmotions,Emollama-chat-13b,mondrian,0.2,7,0.8505535055350554,3.275830258302583,0.05055350553505533
GoEmotions,Emollama-chat-13b,mondrian,0.3,7,0.746309963099631,2.5571955719557193,0.04630996309963109
GoEmotions,Emollama-chat-13b,mondrian,0.4,7,0.6263837638376384,2.014760147601476,0.026383763837638408
GoEmotions,Emollama-chat-13b,mondrian,0.5,7,0.5498154981549815,1.4769372693726937,0.04981549815498154
GoEmotions,Emollama-chat-13b,mondrian,0.6,7,0.4843173431734317,1.2601476014760147,0.0843173431734317
GoEmotions,Emollama-chat-13b,mondrian,0.7,7,0.3948339483394834,1.0396678966789668,0.09483394833948333
GoEmotions,Emollama-chat-13b,mondrian,0.8,7,0.42343173431734316,1.0009225092250922,0.2234317343173432
GoEmotions,Emollama-chat-13b,mondrian,0.9,7,0.42343173431734316,1.0,0.3234317343173432
GoEmotions,Emollama-chat-13b,mondrian,0.1,8,0.9429097605893186,5.185082872928176,0.04290976058931861
GoEmotions,Emollama-chat-13b,mondrian,0.2,8,0.8646408839779005,3.544198895027624,0.06464088397790047
GoEmotions,Emollama-chat-13b,mondrian,0.3,8,0.7338858195211786,2.527624309392265,0.03388581952117864
GoEmotions,Emollama-chat-13b,mondrian,0.4,8,0.6095764272559853,1.9152854511970534,0.009576427255985287
GoEmotions,Emollama-chat-13b,mondrian,0.5,8,0.5046040515653776,1.5469613259668509,0.004604051565377576
GoEmotions,Emollama-chat-13b,mondrian,0.6,8,0.425414364640884,1.2863720073664826,0.02541436464088398
GoEmotions,Emollama-chat-13b,mondrian,0.7,8,0.35451197053406996,1.1068139963167587,0.05451197053406992
GoEmotions,Emollama-chat-13b,mondrian,0.8,8,0.3747697974217311,1.007366482504604,0.17476979742173115
GoEmotions,Emollama-chat-13b,mondrian,0.9,8,0.3830570902394107,1.0,0.2830570902394107
GoEmotions,Emollama-chat-13b,mondrian,0.1,9,0.9132841328413284,4.892988929889299,0.013284132841328344
GoEmotions,Emollama-chat-13b,mondrian,0.2,9,0.834870848708487,3.544280442804428,0.034870848708487
GoEmotions,Emollama-chat-13b,mondrian,0.3,9,0.724169741697417,2.518450184501845,0.024169741697417035
GoEmotions,Emollama-chat-13b,mondrian,0.4,9,0.6208487084870848,1.9741697416974169,0.020848708487084866
GoEmotions,Emollama-chat-13b,mondrian,0.5,9,0.5387453874538746,1.5101476014760147,0.03874538745387457
GoEmotions,Emollama-chat-13b,mondrian,0.6,9,0.4317343173431734,1.2546125461254614,0.03173431734317339
GoEmotions,Emollama-chat-13b,mondrian,0.7,9,0.35977859778597787,1.0793357933579335,0.05977859778597783
GoEmotions,Emollama-chat-13b,mondrian,0.8,9,0.3505535055350554,1.0018450184501846,0.15055350553505542
GoEmotions,Emollama-chat-13b,mondrian,0.9,9,0.3773062730627306,1.0,0.27730627306273065
GoEmotions,Emollama-chat-7b,global,0.1,0,0.8937558247903076,5.259086672879777,0.0062441752096924485
GoEmotions,Emollama-chat-7b,global,0.2,0,0.8052190121155638,3.852749301025163,0.005219012115563748
GoEmotions,Emollama-chat-7b,global,0.3,0,0.7073625349487418,2.7809878844361604,0.007362534948741839
GoEmotions,Emollama-chat-7b,global,0.4,0,0.6048462255358807,2.121155638397018,0.004846225535880766
GoEmotions,Emollama-chat-7b,global,0.5,0,0.4864864864864865,1.5135135135135136,0.013513513513513487
GoEmotions,Emollama-chat-7b,global,0.6,0,0.4091332712022367,1.1649580615097856,0.00913327120223667
GoEmotions,Emollama-chat-7b,global,0.7,0,0.3681267474370923,1.0093196644920783,0.06812674743709224
GoEmotions,Emollama-chat-7b,global,0.8,0,0.3625349487418453,1.0,0.16253494874184532
GoEmotions,Emollama-chat-7b,global,0.9,0,0.3625349487418453,1.0,0.2625349487418453
GoEmotions,Emollama-chat-7b,global,0.1,1,0.9007421150278293,5.337662337662338,0.0007421150278292821
GoEmotions,Emollama-chat-7b,global,0.2,1,0.8079777365491652,3.8738404452690167,0.007977736549165115
GoEmotions,Emollama-chat-7b,global,0.3,1,0.7040816326530612,2.826530612244898,0.004081632653061273
GoEmotions,Emollama-chat-7b,global,0.4,1,0.6020408163265306,2.1530612244897958,0.0020408163265306367
GoEmotions,Emollama-chat-7b,global,0.5,1,0.4935064935064935,1.5111317254174397,0.006493506493506496
GoEmotions,Emollama-chat-7b,global,0.6,1,0.4109461966604824,1.1410018552875696,0.010946196660482355
GoEmotions,Emollama-chat-7b,global,0.7,1,0.36641929499072357,1.0139146567717996,0.06641929499072352
GoEmotions,Emollama-chat-7b,global,0.8,1,0.36178107606679033,1.0,0.16178107606679037
GoEmotions,Emollama-chat-7b,global,0.9,1,0.36178107606679033,1.0,0.26178107606679035
GoEmotions,Emollama-chat-7b,global,0.1,2,0.9052044609665427,5.257434944237918,0.005204460966542701
GoEmotions,Emollama-chat-7b,global,0.2,2,0.8048327137546468,3.840148698884758,0.004832713754646778
GoEmotions,Emollama-chat-7b,global,0.3,2,0.7202602230483272,2.8447955390334574,0.020260223048327197
GoEmotions,Emollama-chat-7b,global,0.4,2,0.5947955390334573,2.099442379182156,0.005204460966542701
GoEmotions,Emollama-chat-7b,global,0.5,2,0.5111524163568774,1.5446096654275092,0.01115241635687736
GoEmotions,Emollama-chat-7b,global,0.6,2,0.4284386617100372,1.179368029739777,0.028438661710037172
GoEmotions,Emollama-chat-7b,global,0.7,2,0.38011152416356875,1.0148698884758365,0.0801115241635687
GoEmotions,Emollama-chat-7b,global,0.8,2,0.3754646840148699,1.0,0.17546468401486992
GoEmotions,Emollama-chat-7b,global,0.9,2,0.3754646840148699,1.0,0.2754646840148699
GoEmotions,Emollama-chat-7b,global,0.1,3,0.9106145251396648,5.22998137802607,0.010614525139664766
GoEmotions,Emollama-chat-7b,global,0.2,3,0.7988826815642458,3.743947858472998,0.0011173184357542443
GoEmotions,Emollama-chat-7b,global,0.3,3,0.7085661080074488,2.819366852886406,0.008566108007448836
GoEmotions,Emollama-chat-7b,global,0.4,3,0.6042830540037244,2.153631284916201,0.004283054003724418
GoEmotions,Emollama-chat-7b,global,0.5,3,0.49068901303538176,1.5279329608938548,0.00931098696461824
GoEmotions,Emollama-chat-7b,global,0.6,3,0.4208566108007449,1.196461824953445,0.020856610800744857
GoEmotions,Emollama-chat-7b,global,0.7,3,0.3761638733705773,1.0270018621973929,0.07616387337057723
GoEmotions,Emollama-chat-7b,global,0.8,3,0.36312849162011174,1.0,0.16312849162011178
GoEmotions,Emollama-chat-7b,global,0.9,3,0.36312849162011174,1.0,0.26312849162011176
GoEmotions,Emollama-chat-7b,global,0.1,4,0.9143389199255121,5.270949720670391,0.014338919925512061
GoEmotions,Emollama-chat-7b,global,0.2,4,0.8212290502793296,3.877094972067039,0.02122905027932953
GoEmotions,Emollama-chat-7b,global,0.3,4,0.7374301675977654,2.9320297951582868,0.03743016759776541
GoEmotions,Emollama-chat-7b,global,0.4,4,0.6433891992551211,2.2001862197392925,0.04338919925512108
GoEmotions,Emollama-chat-7b,global,0.5,4,0.5437616387337058,1.6266294227188083,0.043761638733705754
GoEmotions,Emollama-chat-7b,global,0.6,4,0.4543761638733706,1.1880819366852886,0.054376163873370575
GoEmotions,Emollama-chat-7b,global,0.7,4,0.4068901303538175,1.0195530726256983,0.10689013035381745
GoEmotions,Emollama-chat-7b,global,0.8,4,0.40037243947858475,1.0,0.2003724394785848
GoEmotions,Emollama-chat-7b,global,0.9,4,0.40037243947858475,1.0,0.3003724394785848
GoEmotions,Emollama-chat-7b,global,0.1,5,0.9035250463821892,5.175324675324675,0.003525046382189201
GoEmotions,Emollama-chat-7b,global,0.2,5,0.800556586270872,3.7755102040816326,0.0005565862708719616
GoEmotions,Emollama-chat-7b,global,0.3,5,0.7068645640074211,2.8617810760667903,0.006864564007421192
GoEmotions,Emollama-chat-7b,global,0.4,5,0.6020408163265306,2.1196660482374767,0.0020408163265306367
GoEmotions,Emollama-chat-7b,global,0.5,5,0.5102040816326531,1.5482374768089053,0.010204081632653073
GoEmotions,Emollama-chat-7b,global,0.6,5,0.43413729128014844,1.1883116883116882,0.03413729128014842
GoEmotions,Emollama-chat-7b,global,0.7,5,0.38868274582560297,1.010204081632653,0.08868274582560293
GoEmotions,Emollama-chat-7b,global,0.8,5,0.38404452690166974,1.0,0.18404452690166978
GoEmotions,Emollama-chat-7b,global,0.9,5,0.38404452690166974,1.0,0.28404452690166976
GoEmotions,Emollama-chat-7b,global,0.1,6,0.8889916743755781,5.235892691951896,0.011008325624421889
GoEmotions,Emollama-chat-7b,global,0.2,6,0.7955596669750231,3.765032377428307,0.004440333024976928
GoEmotions,Emollama-chat-7b,global,0.3,6,0.7067530064754857,2.748381128584644,0.006753006475485712
GoEmotions,Emollama-chat-7b,global,0.4,6,0.5938945420906568,2.06845513413506,0.006105457909343137
GoEmotions,Emollama-chat-7b,global,0.5,6,0.5004625346901017,1.5161887141535615,0.00046253469010171244
GoEmotions,Emollama-chat-7b,global,0.6,6,0.4375578168362627,1.18686401480111,0.03755781683626269
GoEmotions,Emollama-chat-7b,global,0.7,6,0.38020351526364476,1.0129509713228493,0.08020351526364472
GoEmotions,Emollama-chat-7b,global,0.8,6,0.3737280296022202,1.0,0.17372802960222022
GoEmotions,Emollama-chat-7b,global,0.9,6,0.3737280296022202,1.0,0.2737280296022202
GoEmotions,Emollama-chat-7b,global,0.1,7,0.9054680259499537,5.18164967562558,0.005468025949953659
GoEmotions,Emollama-chat-7b,global,0.2,7,0.8137164040778498,3.7766450417052826,0.013716404077849798
GoEmotions,Emollama-chat-7b,global,0.3,7,0.7145505097312326,2.7451343836886006,0.01455050973123262
GoEmotions,Emollama-chat-7b,global,0.4,7,0.6413345690454124,2.103799814643188,0.04133456904541244
GoEmotions,Emollama-chat-7b,global,0.5,7,0.5273401297497683,1.5023169601482855,0.027340129749768294
GoEmotions,Emollama-chat-7b,global,0.6,7,0.4522706209453197,1.1723818350324375,0.0522706209453197
GoEmotions,Emollama-chat-7b,global,0.7,7,0.4077849860982391,1.0268767377201111,0.10778498609823906
GoEmotions,Emollama-chat-7b,global,0.8,7,0.39666357738646896,1.0,0.196663577386469
GoEmotions,Emollama-chat-7b,global,0.9,7,0.39666357738646896,1.0,0.296663577386469
GoEmotions,Emollama-chat-7b,global,0.1,8,0.9202226345083488,5.384972170686456,0.020222634508348825
GoEmotions,Emollama-chat-7b,global,0.2,8,0.8163265306122449,3.9693877551020407,0.01632653061224487
GoEmotions,Emollama-chat-7b,global,0.3,8,0.6753246753246753,2.707792207792208,0.024675324675324628
GoEmotions,Emollama-chat-7b,global,0.4,8,0.5816326530612245,2.066790352504638,0.01836734693877551
GoEmotions,Emollama-chat-7b,global,0.5,8,0.48144712430426717,1.4795918367346939,0.01855287569573283
GoEmotions,Emollama-chat-7b,global,0.6,8,0.4090909090909091,1.150278293135436,0.009090909090909094
GoEmotions,Emollama-chat-7b,global,0.7,8,0.34879406307977734,1.0009276437847867,0.048794063079777295
GoEmotions,Emollama-chat-7b,global,0.8,8,0.34879406307977734,1.0,0.14879406307977738
GoEmotions,Emollama-chat-7b,global,0.9,8,0.34879406307977734,1.0,0.24879406307977736
GoEmotions,Emollama-chat-7b,global,0.1,9,0.8918918918918919,5.229263746505126,0.008108108108108136
GoEmotions,Emollama-chat-7b,global,0.2,9,0.7856477166821995,3.809878844361603,0.014352283317800585
GoEmotions,Emollama-chat-7b,global,0.3,9,0.6961789375582479,2.8462255358807083,0.0038210624417520656
GoEmotions,Emollama-chat-7b,global,0.4,9,0.5936626281453867,2.121155638397018,0.00633737185461325
GoEmotions,Emollama-chat-7b,global,0.5,9,0.483690587138863,1.499534016775396,0.016309412861137018
GoEmotions,Emollama-chat-7b,global,0.6,9,0.418452935694315,1.1863932898415657,0.018452935694314998
GoEmotions,Emollama-chat-7b,global,0.7,9,0.3634669151910531,1.0074557315936625,0.06346691519105307
GoEmotions,Emollama-chat-7b,global,0.8,9,0.3616029822926375,1.0,0.16160298229263753
GoEmotions,Emollama-chat-7b,global,0.9,9,0.3616029822926375,1.0,0.2616029822926375
GoEmotions,Emollama-chat-7b,hybrid,0.1,0,0.9114631873252563,4.527493010251631,0.011463187325256308
GoEmotions,Emollama-chat-7b,hybrid,0.2,0,0.8024231127679403,3.260950605778192,0.002423112767940272
GoEmotions,Emollama-chat-7b,hybrid,0.3,0,0.6989748369058714,2.5032618825722275,0.0010251630941285894
GoEmotions,Emollama-chat-7b,hybrid,0.4,0,0.5964585274930102,1.907735321528425,0.0035414725069897734
GoEmotions,Emollama-chat-7b,hybrid,0.5,0,0.53215284249767,1.5200372786579683,0.03215284249767003
GoEmotions,Emollama-chat-7b,hybrid,0.6,0,0.4109972041006524,1.228331780055918,0.010997204100652358
GoEmotions,Emollama-chat-7b,hybrid,0.7,0,0.3383038210624418,1.04287045666356,0.038303821062441734
GoEmotions,Emollama-chat-7b,hybrid,0.8,0,0.34389561975768873,1.0018639328984156,0.14389561975768878
GoEmotions,Emollama-chat-7b,hybrid,0.9,0,0.34575955265610436,1.0,0.24575955265610439
GoEmotions,Emollama-chat-7b,hybrid,0.1,1,0.924860853432282,5.3395176252319105,0.02486085343228195
GoEmotions,Emollama-chat-7b,hybrid,0.2,1,0.8172541743970315,3.4452690166975883,0.017254174397031474
GoEmotions,Emollama-chat-7b,hybrid,0.3,1,0.7300556586270872,2.6595547309833023,0.030055658627087256
GoEmotions,Emollama-chat-7b,hybrid,0.4,1,0.6076066790352505,2.043599257884972,0.007606679035250474
GoEmotions,Emollama-chat-7b,hybrid,0.5,1,0.5231910946196661,1.5473098330241188,0.023191094619666064
GoEmotions,Emollama-chat-7b,hybrid,0.6,1,0.38961038961038963,1.1938775510204083,0.010389610389610393
GoEmotions,Emollama-chat-7b,hybrid,0.7,1,0.349721706864564,1.085343228200371,0.04972170686456395
GoEmotions,Emollama-chat-7b,hybrid,0.8,1,0.3302411873840445,1.00278293135436,0.13024118738404455
GoEmotions,Emollama-chat-7b,hybrid,0.9,1,0.3404452690166976,1.0,0.2404452690166976
GoEmotions,Emollama-chat-7b,hybrid,0.1,2,0.9275092936802974,5.104089219330855,0.02750929368029742
GoEmotions,Emollama-chat-7b,hybrid,0.2,2,0.8243494423791822,3.312267657992565,0.02434944237918213
GoEmotions,Emollama-chat-7b,hybrid,0.3,2,0.716542750929368,2.4721189591078065,0.016542750929368077
GoEmotions,Emollama-chat-7b,hybrid,0.4,2,0.6143122676579925,1.795539033457249,0.014312267657992539
GoEmotions,Emollama-chat-7b,hybrid,0.5,2,0.5306691449814126,1.4944237918215613,0.0306691449814126
GoEmotions,Emollama-chat-7b,hybrid,0.6,2,0.3828996282527881,1.1970260223048328,0.017100371747211907
GoEmotions,Emollama-chat-7b,hybrid,0.7,2,0.34851301115241634,1.038104089219331,0.0485130111524163
GoEmotions,Emollama-chat-7b,hybrid,0.8,2,0.34572490706319703,1.0009293680297398,0.14572490706319707
GoEmotions,Emollama-chat-7b,hybrid,0.9,2,0.354089219330855,1.0,0.25408921933085504
GoEmotions,Emollama-chat-7b,hybrid,0.1,3,0.9115456238361266,4.822160148975791,0.011545623836126562
GoEmotions,Emollama-chat-7b,hybrid,0.2,3,0.8063314711359404,3.2951582867783986,0.0063314711359403475
GoEmotions,Emollama-chat-7b,hybrid,0.3,3,0.6992551210428305,2.5577281191806334,0.0007448789571694592
GoEmotions,Emollama-chat-7b,hybrid,0.4,3,0.6089385474860335,1.957169459962756,0.00893854748603351
GoEmotions,Emollama-chat-7b,hybrid,0.5,3,0.5335195530726257,1.5391061452513966,0.03351955307262566
GoEmotions,Emollama-chat-7b,hybrid,0.6,3,0.4245810055865922,1.2802607076350092,0.024581005586592153
GoEmotions,Emollama-chat-7b,hybrid,0.7,3,0.36033519553072624,1.0577281191806331,0.06033519553072619
GoEmotions,Emollama-chat-7b,hybrid,0.8,3,0.3398510242085661,1.004655493482309,0.13985102420856615
GoEmotions,Emollama-chat-7b,hybrid,0.9,3,0.351024208566108,1.0,0.251024208566108
GoEmotions,Emollama-chat-7b,hybrid,0.1,4,0.9320297951582868,4.942271880819367,0.032029795158286745
GoEmotions,Emollama-chat-7b,hybrid,0.2,4,0.8314711359404097,3.4096834264432028,0.03147113594040962
GoEmotions,Emollama-chat-7b,hybrid,0.3,4,0.7364990689013036,2.5716945996275604,0.03649906890130361
GoEmotions,Emollama-chat-7b,hybrid,0.4,4,0.6405959031657356,1.941340782122905,0.04059590316573558
GoEmotions,Emollama-chat-7b,hybrid,0.5,4,0.5698324022346368,1.5865921787709498,0.06983240223463683
GoEmotions,Emollama-chat-7b,hybrid,0.6,4,0.4441340782122905,1.2206703910614525,0.044134078212290484
GoEmotions,Emollama-chat-7b,hybrid,0.7,4,0.388268156424581,1.0493482309124766,0.08826815642458097
GoEmotions,Emollama-chat-7b,hybrid,0.8,4,0.38361266294227186,1.0065176908752327,0.1836126629422719
GoEmotions,Emollama-chat-7b,hybrid,0.9,4,0.38733705772811916,1.0,0.2873370577281192
GoEmotions,Emollama-chat-7b,hybrid,0.1,5,0.924860853432282,5.5,0.02486085343228195
GoEmotions,Emollama-chat-7b,hybrid,0.2,5,0.8385899814471243,3.891465677179963,0.03858998144712422
GoEmotions,Emollama-chat-7b,hybrid,0.3,5,0.7217068645640075,2.706864564007421,0.0217068645640075
GoEmotions,Emollama-chat-7b,hybrid,0.4,5,0.634508348794063,2.036178107606679,0.03450834879406306
GoEmotions,Emollama-chat-7b,hybrid,0.5,5,0.5556586270871985,1.6131725417439704,0.05565862708719849
GoEmotions,Emollama-chat-7b,hybrid,0.6,5,0.4267161410018553,1.2448979591836735,0.026716141001855265
GoEmotions,Emollama-chat-7b,hybrid,0.7,5,0.3877551020408163,1.0575139146567718,0.08775510204081627
GoEmotions,Emollama-chat-7b,hybrid,0.8,5,0.3608534322820037,1.0009276437847867,0.16085343228200377
GoEmotions,Emollama-chat-7b,hybrid,0.9,5,0.3747680890538033,1.0,0.27476808905380334
GoEmotions,Emollama-chat-7b,hybrid,0.1,6,0.9167437557816837,4.829787234042553,0.016743755781683634
GoEmotions,Emollama-chat-7b,hybrid,0.2,6,0.793709528214616,3.244218316373728,0.006290471785384
GoEmotions,Emollama-chat-7b,hybrid,0.3,6,0.696577243293247,2.4606845513413504,0.0034227567067529607
GoEmotions,Emollama-chat-7b,hybrid,0.4,6,0.6114708603145236,1.8640148011100832,0.011470860314523601
GoEmotions,Emollama-chat-7b,hybrid,0.5,6,0.5272895467160037,1.4976873265494912,0.0272895467160037
GoEmotions,Emollama-chat-7b,hybrid,0.6,6,0.393154486586494,1.1924144310823312,0.0068455134135060325
GoEmotions,Emollama-chat-7b,hybrid,0.7,6,0.3506012950971323,1.0601295097132284,0.05060129509713224
GoEmotions,Emollama-chat-7b,hybrid,0.8,6,0.34875115633672527,1.0037002775208141,0.1487511563367253
GoEmotions,Emollama-chat-7b,hybrid,0.9,6,0.35430157261794637,1.0,0.2543015726179464
GoEmotions,Emollama-chat-7b,hybrid,0.1,7,0.9249304911955515,4.815569972196478,0.024930491195551463
GoEmotions,Emollama-chat-7b,hybrid,0.2,7,0.8331788693234476,3.406858202038925,0.0331788693234476
GoEmotions,Emollama-chat-7b,hybrid,0.3,7,0.7349397590361446,2.4578313253012047,0.03493975903614466
GoEmotions,Emollama-chat-7b,hybrid,0.4,7,0.6283595922150139,1.8211306765523634,0.02835959221501394
GoEmotions,Emollama-chat-7b,hybrid,0.5,7,0.5801668211306765,1.5588507877664504,0.08016682113067652
GoEmotions,Emollama-chat-7b,hybrid,0.6,7,0.48285449490268767,1.2724745134383688,0.08285449490268765
GoEmotions,Emollama-chat-7b,hybrid,0.7,7,0.4114921223354958,1.0250231696014829,0.11149212233549577
GoEmotions,Emollama-chat-7b,hybrid,0.8,7,0.39295644114921224,1.0018535681186285,0.1929564411492123
GoEmotions,Emollama-chat-7b,hybrid,0.9,7,0.3901760889712697,1.0,0.29017608897126973
GoEmotions,Emollama-chat-7b,hybrid,0.1,8,0.9341372912801484,5.327458256029685,0.03413729128014842
GoEmotions,Emollama-chat-7b,hybrid,0.2,8,0.839517625231911,3.6354359925788495,0.039517625231910936
GoEmotions,Emollama-chat-7b,hybrid,0.3,8,0.7346938775510204,2.660482374768089,0.03469387755102049
GoEmotions,Emollama-chat-7b,hybrid,0.4,8,0.5955473098330241,1.8580705009276437,0.0044526901669759145
GoEmotions,Emollama-chat-7b,hybrid,0.5,8,0.5083487940630798,1.4833024118738405,0.008348794063079756
GoEmotions,Emollama-chat-7b,hybrid,0.6,8,0.38589981447124305,1.217068645640074,0.01410018552875697
GoEmotions,Emollama-chat-7b,hybrid,0.7,8,0.3246753246753247,1.0315398886827458,0.024675324675324628
GoEmotions,Emollama-chat-7b,hybrid,0.8,8,0.3144712430426716,1.0046382189239331,0.11447124304267164
GoEmotions,Emollama-chat-7b,hybrid,0.9,8,0.32560296846011133,1.0,0.22560296846011135
GoEmotions,Emollama-chat-7b,hybrid,0.1,9,0.9161230195712954,5.022367194780988,0.01612301957129536
GoEmotions,Emollama-chat-7b,hybrid,0.2,9,0.825722273998136,3.5284249767008387,0.02572227399813598
GoEmotions,Emollama-chat-7b,hybrid,0.3,9,0.6971109040074557,2.543336439888164,0.002889095992544277
GoEmotions,Emollama-chat-7b,hybrid,0.4,9,0.5824790307548928,1.7819198508853682,0.017520969245107154
GoEmotions,Emollama-chat-7b,hybrid,0.5,9,0.5200372786579683,1.5116495806150978,0.020037278657968338
GoEmotions,Emollama-chat-7b,hybrid,0.6,9,0.391425908667288,1.2273998136067101,0.00857409133271203
GoEmotions,Emollama-chat-7b,hybrid,0.7,9,0.35787511649580617,1.0829450139794967,0.05787511649580612
GoEmotions,Emollama-chat-7b,hybrid,0.8,9,0.34762348555452005,1.0065237651444547,0.1476234855545201
GoEmotions,Emollama-chat-7b,hybrid,0.9,9,0.3504193849021435,1.0,0.25041938490214355
GoEmotions,Emollama-chat-7b,mondrian,0.1,0,0.9198508853681268,4.604846225535881,0.019850885368126736
GoEmotions,Emollama-chat-7b,mondrian,0.2,0,0.8219944082013048,3.4100652376514446,0.021994408201304716
GoEmotions,Emollama-chat-7b,mondrian,0.3,0,0.727865796831314,2.651444547996272,0.02786579683131407
GoEmotions,Emollama-chat-7b,mondrian,0.4,0,0.6076421248835042,2.043802423112768,0.007642124883504242
GoEmotions,Emollama-chat-7b,mondrian,0.5,0,0.516309412861137,1.5778191985088537,0.016309412861136963
GoEmotions,Emollama-chat-7b,mondrian,0.6,0,0.42311276794035413,1.2739981360671015,0.023112767940354106
GoEmotions,Emollama-chat-7b,mondrian,0.7,0,0.34762348555452005,1.0726933830382106,0.047623485554520006
GoEmotions,Emollama-chat-7b,mondrian,0.8,0,0.3494874184529357,1.0083876980428705,0.14948741845293573
GoEmotions,Emollama-chat-7b,mondrian,0.9,0,0.34762348555452005,1.0,0.24762348555452007
GoEmotions,Emollama-chat-7b,mondrian,0.1,1,0.9322820037105751,5.442486085343228,0.0322820037105751
GoEmotions,Emollama-chat-7b,mondrian,0.2,1,0.8302411873840445,3.5862708719851577,0.030241187384044466
GoEmotions,Emollama-chat-7b,mondrian,0.3,1,0.7551020408163265,2.8423005565862707,0.055102040816326525
GoEmotions,Emollama-chat-7b,mondrian,0.4,1,0.6298701298701299,2.212430426716141,0.029870129870129936
GoEmotions,Emollama-chat-7b,mondrian,0.5,1,0.5194805194805194,1.6586270871985158,0.01948051948051943
GoEmotions,Emollama-chat-7b,mondrian,0.6,1,0.40538033395176254,1.287569573283859,0.005380333951762517
GoEmotions,Emollama-chat-7b,mondrian,0.7,1,0.3562152133580705,1.12987012987013,0.05621521335807045
GoEmotions,Emollama-chat-7b,mondrian,0.8,1,0.3404452690166976,1.0055658627087198,0.14044526901669763
GoEmotions,Emollama-chat-7b,mondrian,0.9,1,0.34137291280148424,1.0,0.24137291280148426
GoEmotions,Emollama-chat-7b,mondrian,0.1,2,0.9312267657992565,5.191449814126394,0.03122676579925643
GoEmotions,Emollama-chat-7b,mondrian,0.2,2,0.8429368029739777,3.4981412639405205,0.04293680297397762
GoEmotions,Emollama-chat-7b,mondrian,0.3,2,0.7481412639405205,2.6552044609665426,0.04814126394052054
GoEmotions,Emollama-chat-7b,mondrian,0.4,2,0.6366171003717472,1.9721189591078068,0.03661710037174726
GoEmotions,Emollama-chat-7b,mondrian,0.5,2,0.54182156133829,1.6115241635687731,0.04182156133828996
GoEmotions,Emollama-chat-7b,mondrian,0.6,2,0.4107806691449814,1.3076208178438662,0.01078066914498138
GoEmotions,Emollama-chat-7b,mondrian,0.7,2,0.3671003717472119,1.0975836431226766,0.06710037174721184
GoEmotions,Emollama-chat-7b,mondrian,0.8,2,0.34572490706319703,1.003717472118959,0.14572490706319707
GoEmotions,Emollama-chat-7b,mondrian,0.9,2,0.35315985130111527,1.0,0.2531598513011153
GoEmotions,Emollama-chat-7b,mondrian,0.1,3,0.9227188081936686,4.955307262569832,0.02271880819366856
GoEmotions,Emollama-chat-7b,mondrian,0.2,3,0.8230912476722533,3.483240223463687,0.023091247672253234
GoEmotions,Emollama-chat-7b,mondrian,0.3,3,0.7299813780260708,2.7523277467411544,0.029981378026070815
GoEmotions,Emollama-chat-7b,mondrian,0.4,3,0.6424581005586593,2.1033519553072626,0.042458100558659284
GoEmotions,Emollama-chat-7b,mondrian,0.5,3,0.5353817504655494,1.5782122905027933,0.035381750465549366
GoEmotions,Emollama-chat-7b,mondrian,0.6,3,0.43947858472998136,1.3268156424581006,0.039478584729981336
GoEmotions,Emollama-chat-7b,mondrian,0.7,3,0.3715083798882682,1.100558659217877,0.07150837988826814
GoEmotions,Emollama-chat-7b,mondrian,0.8,3,0.35288640595903165,1.01024208566108,0.1528864059590317
GoEmotions,Emollama-chat-7b,mondrian,0.9,3,0.351024208566108,1.0,0.251024208566108
GoEmotions,Emollama-chat-7b,mondrian,0.1,4,0.9376163873370578,4.995344506517691,0.037616387337057744
GoEmotions,Emollama-chat-7b,mondrian,0.2,4,0.8463687150837989,3.490689013035382,0.046368715083798806
GoEmotions,Emollama-chat-7b,mondrian,0.3,4,0.7607076350093109,2.6945996275605215,0.06070763500931098
